"H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.オーダー日時","D.数量","D.オーダーステータス","H.伝票番号"
"2026/04/29","水","2026/04/29 17:29:12","2026/04/29 20:57:19","0","19400","6","テイクアウト","ロケットナウ","00000003719:ロケットナウうな重梅","","4200","2026/04/29 17:29:12","1","20:配膳済","No:202600200000332"
"2026/04/29","水","2026/04/29 17:29:12","2026/04/29 20:57:19","0","19400","6","テイクアウト","ロケットナウ","00000003717:ロケットナウうな重松","","6900","2026/04/29 17:29:12","1","20:配膳済","No:202600200000332"
"2026/04/29","水","2026/04/29 17:29:12","2026/04/29 20:57:19","0","19400","6","テイクアウト","ロケットナウ","00000003727:ロケットナウ肝焼き","","600","2026/04/29 17:29:12","1","20:配膳済","No:202600200000332"
"2026/04/29","水","2026/04/29 17:29:12","2026/04/29 20:57:19","0","19400","6","テイクアウト","ロケットナウ","00000003736:ロケットナウタコ唐","","1100","2026/04/29 17:29:12","1","20:配膳済","No:202600200000332"
"2026/04/29","水","2026/04/29 17:29:12","2026/04/29 20:57:19","0","19400","6","テイクアウト","ロケットナウ","00000003752:ロケットナウ骨せんべい","","800","2026/04/29 17:29:12","1","20:配膳済","No:202600200000332"
"2026/04/29","水","2026/04/29 17:45:19","2026/04/29 20:57:28","0","4200","1","テイクアウト","ロケットナウ","00000003719:ロケットナウうな重梅","","4200","2026/04/29 17:45:19","1","20:配膳済","No:202600200000333"
"2026/04/29","水","2026/04/29 17:53:53","2026/04/29 20:57:41","0","5400","1","テイクアウト","出前館","00000003119:Uberうな重梅 肝吸いなし","","5400","2026/04/29 17:53:53","1","20:配膳済","No:202600200000334"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","お通し","00000000443:お通し","","700","2026/04/29 17:58:44","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","お通し","00000000443:お通し","","700","2026/04/29 17:58:44","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","2026/04/29 17:58:44","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","2026/04/29 17:58:44","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","お刺身","00000002061:馬刺 大トロ","","3600","2026/04/29 18:00:53","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","お刺身","00000002061:馬刺 大トロ","","3600","2026/04/29 18:00:53","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","鰻料理","00000002216:鰻ざく","","900","2026/04/29 18:00:53","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","鰻料理","00000003537:骨せんべい","","600","2026/04/29 18:00:53","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","揚げ物","00000003610:太刀魚の春巻き","","1000","2026/04/29 18:00:53","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","一品料理","00000000386:ガツ刺し","","1000","2026/04/29 18:00:53","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","一品料理","00000000391:エシャレット","","800","2026/04/29 18:00:53","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","一品料理","00000000394:おしんこ盛","","700","2026/04/29 18:00:53","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","揚げ物","00000000370:大和芋の磯辺揚","","1000","2026/04/29 18:00:53","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","焼き物","00000000360:ぎんだら焼","","1800","2026/04/29 18:00:53","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","鰻料理","00000000358:う巻","","4500","2026/04/29 18:00:53","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","鰻料理","00000000357:うなぎ白焼き","","6000","2026/04/29 18:00:53","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","フード","鰻料理","00000002576:うな重松","","6900","2026/04/29 18:00:53","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","ドリンク","ボトル","00000002221:伊七郎ボトル ","","8000","2026/04/29 18:02:06","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","ドリンク","日本酒","00000001186:ヴーヴクリコ","","17000","2026/04/29 18:02:06","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","ドリンク","ソフトドリンク","00000003531:内臓美人茶","","700","2026/04/29 18:02:06","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","ドリンク","焼酎グラス","00000000429:ボトルセット)氷","","300","2026/04/29 18:12:43","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","ドリンク","焼酎グラス","00000000430:ボトルセット)水","","300","2026/04/29 18:12:43","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","ドリンク","ソフトドリンク","00000003531:内臓美人茶","","700","2026/04/29 18:37:32","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 17:58:44","2026/04/29 19:08:19","2","68500","24","ドリンク","ソフトドリンク","00000003531:内臓美人茶","","700","2026/04/29 18:50:47","1","20:配膳済","No:202600200000335"
"2026/04/29","水","2026/04/29 18:20:17","2026/04/29 20:57:49","0","9390","6","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","2026/04/29 18:20:17","1","20:配膳済","No:202600200000336"
"2026/04/29","水","2026/04/29 18:20:17","2026/04/29 20:57:49","0","9390","6","テイクアウト","出前館","00000000520:Uber肝焼き","","750","2026/04/29 18:20:17","1","20:配膳済","No:202600200000336"
"2026/04/29","水","2026/04/29 18:20:17","2026/04/29 20:57:49","0","9390","6","テイクアウト","出前館","00000000520:Uber肝焼き","","750","2026/04/29 18:20:17","1","20:配膳済","No:202600200000336"
"2026/04/29","水","2026/04/29 18:20:17","2026/04/29 20:57:49","0","9390","6","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","","30","2026/04/29 18:20:17","1","20:配膳済","No:202600200000336"
"2026/04/29","水","2026/04/29 18:20:17","2026/04/29 20:57:49","0","9390","6","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","","30","2026/04/29 18:20:17","1","20:配膳済","No:202600200000336"
"2026/04/29","水","2026/04/29 18:20:17","2026/04/29 20:57:49","0","9390","6","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","","30","2026/04/29 18:20:17","1","20:配膳済","No:202600200000336"
"2026/04/29","水","2026/04/29 19:01:35","2026/04/29 19:52:20","2","22160","10","フード","お通し","00000000443:お通し","","700","2026/04/29 19:01:35","1","20:配膳済","No:202600200000337"
"2026/04/29","水","2026/04/29 19:01:35","2026/04/29 19:52:20","2","22160","10","フード","お通し","00000000443:お通し","","700","2026/04/29 19:01:35","1","20:配膳済","No:202600200000337"
"2026/04/29","水","2026/04/29 19:01:35","2026/04/29 19:52:20","2","22160","10","フード","鰻料理","00000002576:うな重松","","6900","2026/04/29 19:02:07","1","20:配膳済","No:202600200000337"
"2026/04/29","水","2026/04/29 19:01:35","2026/04/29 19:52:20","2","22160","10","フード","鰻料理","00000002577:うな重竹","","5800","2026/04/29 19:02:07","1","20:配膳済","No:202600200000337"
"2026/04/29","水","2026/04/29 19:01:35","2026/04/29 19:52:20","2","22160","10","フード","鰻料理","00000000358:う巻","","4500","2026/04/29 19:02:07","1","20:配膳済","No:202600200000337"
"2026/04/29","水","2026/04/29 19:01:35","2026/04/29 19:52:20","2","22160","10","フード","鰻料理","00000000359:肝焼き","","600","2026/04/29 19:02:07","1","20:配膳済","No:202600200000337"
"2026/04/29","水","2026/04/29 19:01:35","2026/04/29 19:52:20","2","22160","10","フード","鰻料理","00000000359:肝焼き","","600","2026/04/29 19:02:07","1","20:配膳済","No:202600200000337"
"2026/04/29","水","2026/04/29 19:01:35","2026/04/29 19:52:20","2","22160","10","ドリンク","ソフトドリンク","00000000434:ウーロン茶","","500","2026/04/29 19:02:07","1","20:配膳済","No:202600200000337"
"2026/04/29","水","2026/04/29 19:01:35","2026/04/29 19:52:20","2","22160","10","ドリンク","ソフトドリンク","00000000434:ウーロン茶","","500","2026/04/29 19:02:07","1","20:配膳済","No:202600200000337"
"2026/04/29","水","2026/04/29 19:01:35","2026/04/29 19:52:20","2","22160","10","ドリンク","ソフトドリンク","00000000434:ウーロン茶","","500","2026/04/29 19:47:34","1","20:配膳済","No:202600200000337"
"2026/04/29","水","2026/04/29 19:01:43","2026/04/29 20:45:23","2","26010","12","フード","お通し","00000000443:お通し","","700","2026/04/29 19:01:43","1","20:配膳済","No:202600200000338"
"2026/04/29","水","2026/04/29 19:01:43","2026/04/29 20:45:23","2","26010","12","フード","お通し","00000000443:お通し","","700","2026/04/29 19:01:43","1","20:配膳済","No:202600200000338"
"2026/04/29","水","2026/04/29 19:01:43","2026/04/29 20:45:23","2","26010","12","ドリンク","ソフトドリンク","00000000434:ウーロン茶","","500","2026/04/29 19:03:54","1","20:配膳済","No:202600200000338"
"2026/04/29","水","2026/04/29 19:01:43","2026/04/29 20:45:23","2","26010","12","ドリンク","日本酒","00000003539:亀泉","","1100","2026/04/29 19:03:54","1","20:配膳済","No:202600200000338"
"2026/04/29","水","2026/04/29 19:01:43","2026/04/29 20:45:23","2","26010","12","フード","お刺身","00000000376:お刺身三点盛","","2800","2026/04/29 19:03:54","1","20:配膳済","No:202600200000338"
"2026/04/29","水","2026/04/29 19:01:43","2026/04/29 20:45:23","2","26010","12","フード","お刺身","00000003491:馬刺し盛り合わせ","","3600","2026/04/29 19:03:54","1","20:配膳済","No:202600200000338"
"2026/04/29","水","2026/04/29 19:01:43","2026/04/29 20:45:23","2","26010","12","フード","揚げ物","00000003538:蟹味噌クリームコロッケ","","1000","2026/04/29 19:03:54","1","20:配膳済","No:202600200000338"
"2026/04/29","水","2026/04/29 19:01:43","2026/04/29 20:45:23","2","26010","12","フード","お刺身","00000002060:馬刺 赤身","","1400","2026/04/29 19:43:21","1","20:配膳済","No:202600200000338"
"2026/04/29","水","2026/04/29 19:01:43","2026/04/29 20:45:23","2","26010","12","ドリンク","ソフトドリンク","00000000434:ウーロン茶","","500","2026/04/29 19:45:22","1","20:配膳済","No:202600200000338"
"2026/04/29","水","2026/04/29 19:01:43","2026/04/29 20:45:23","2","26010","12","フード","鰻料理","00000002577:うな重竹","","5800","2026/04/29 20:02:39","1","20:配膳済","No:202600200000338"
"2026/04/29","水","2026/04/29 19:01:43","2026/04/29 20:45:23","2","26010","12","フード","鰻料理","00000002577:うな重竹","","5800","2026/04/29 20:02:39","1","20:配膳済","No:202600200000338"
"2026/04/29","水","2026/04/29 19:01:43","2026/04/29 20:45:23","2","26010","12","ドリンク","サワー","00000000415:生レモンサワー","","800","2026/04/29 20:08:47","1","20:配膳済","No:202600200000338"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","ドリンク","ビール","00000001177:ハートランド","","900","2026/04/29 19:42:47","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","ドリンク","ソフトドリンク","00000001187:ジンジャーエール","","500","2026/04/29 19:42:47","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","フード","お通し","00000000443:お通し","","700","2026/04/29 19:42:52","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","フード","お通し","00000000443:お通し","","700","2026/04/29 19:42:52","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","フード","一品料理","00000000475:ほうれん草胡麻和え","","800","2026/04/29 19:44:39","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","フード","サラダ","00000000379:大和芋のサラダ ﾊｰﾌ","","1000","2026/04/29 19:44:39","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","フード","ふぐ料理","00000000372:ふぐ刺し","","6000","2026/04/29 19:44:39","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","ドリンク","焼酎グラス","00000000422:吉四六 ボトル","","6500","2026/04/29 19:50:13","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","ドリンク","焼酎グラス","00000000428:ﾎﾞﾄﾙｾｯﾄ)抹茶ﾃﾞｷｬﾝﾀ","","1200","2026/04/29 19:50:13","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","フード","お刺身","00000002061:馬刺 大トロ","","3600","2026/04/29 19:56:12","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","ドリンク","ボトル","00000003613:ボトルセット)内臓美人デキャンタ","","1200","2026/04/29 20:12:45","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","フード","鰻料理","00000003537:骨せんべい","","600","2026/04/29 20:27:41","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","ドリンク","焼酎グラス","00000000429:ボトルセット)氷","","300","2026/04/29 20:30:18","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","ドリンク","焼酎グラス","00000000429:ボトルセット)氷","","300","2026/04/29 20:30:18","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","フード","鰻料理","00000002577:うな重竹","","5800","2026/04/29 20:31:42","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","フード","鰻料理","00000000513:肝吸","","300","2026/04/29 20:31:42","1","20:配膳済","No:202600200000339"
"2026/04/29","水","2026/04/29 19:42:47","2026/04/29 21:11:40","2","34180","17","ドリンク","ボトル","00000003613:ボトルセット)内臓美人デキャンタ","","1200","2026/04/29 20:46:17","1","20:配膳済","No:202600200000339"
"2026/04/30","木","2026/04/30 11:27:47","2026/04/30 12:15:56","2","8200","4","コース","コース","00000003215:ランチ梅セット1ドリンク","","3800","2026/04/30 11:27:47","1","20:配膳済","No:202600200000340"
"2026/04/30","木","2026/04/30 11:27:47","2026/04/30 12:15:56","2","8200","4","コース","コース","00000003215:ランチ梅セット1ドリンク","","3800","2026/04/30 11:27:47","1","20:配膳済","No:202600200000340"
"2026/04/30","木","2026/04/30 11:27:47","2026/04/30 12:15:56","2","8200","4","フード","ランチ","00000003824:肝吸い","","300","2026/04/30 11:50:30","1","20:配膳済","No:202600200000340"
"2026/04/30","木","2026/04/30 11:27:47","2026/04/30 12:15:56","2","8200","4","フード","ランチ","00000003824:肝吸い","","300","2026/04/30 11:50:30","1","20:配膳済","No:202600200000340"
"2026/04/30","木","2026/04/30 11:28:05","2026/04/30 12:28:54","2","7600","2","コース","コース","00000003215:ランチ梅セット1ドリンク","","3800","2026/04/30 11:28:05","1","20:配膳済","No:202600200000341"
"2026/04/30","木","2026/04/30 11:28:05","2026/04/30 12:28:54","2","7600","2","コース","コース","00000003215:ランチ梅セット1ドリンク","","3800","2026/04/30 11:28:05","1","20:配膳済","No:202600200000341"
"2026/04/30","木","2026/04/30 11:35:23","2026/04/30 14:03:42","3","25000","3","フード","コース","00000000517:おまかせコース","","9000","2026/04/30 11:35:23","1","20:配膳済","No:202600200000342"
"2026/04/30","木","2026/04/30 11:35:23","2026/04/30 14:03:42","3","25000","3","フード","コース","00000000517:おまかせコース","","9000","2026/04/30 11:35:23","1","20:配膳済","No:202600200000342"
"2026/04/30","木","2026/04/30 11:35:23","2026/04/30 14:03:42","3","25000","3","フード","コース","00000000517:おまかせコース","","7000","2026/04/30 11:35:41","1","20:配膳済","No:202600200000342"
"2026/04/30","木","2026/04/30 11:42:00","2026/04/30 12:23:23","2","9600","4","フード","ランチ","00000001984:ランチうな重","","5500","2026/04/30 11:42:00","1","20:配膳済","No:202600200000343"
"2026/04/30","木","2026/04/30 11:42:00","2026/04/30 12:23:23","2","9600","4","フード","ランチ","00000001985:ランチうな重ハーフ","","3500","2026/04/30 11:42:00","1","20:配膳済","No:202600200000343"
"2026/04/30","木","2026/04/30 11:42:00","2026/04/30 12:23:23","2","9600","4","フード","ランチ","00000003824:肝吸い","","300","2026/04/30 11:42:00","1","20:配膳済","No:202600200000343"
"2026/04/30","木","2026/04/30 11:42:00","2026/04/30 12:23:23","2","9600","4","フード","ランチ","00000003824:肝吸い","","300","2026/04/30 11:42:00","1","20:配膳済","No:202600200000343"
"2026/04/30","木","2026/04/30 15:06:00","2026/04/30 17:25:09","0","28850","6","テイクアウト","出前館","00000002579:Uberうな重松","","9400","2026/04/30 15:06:00","1","20:配膳済","No:202600200000344"
"2026/04/30","木","2026/04/30 15:06:00","2026/04/30 17:25:09","0","28850","6","テイクアウト","出前館","00000000520:Uber肝焼き","","750","2026/04/30 15:06:00","1","20:配膳済","No:202600200000344"
"2026/04/30","木","2026/04/30 15:06:00","2026/04/30 17:25:09","0","28850","6","テイクアウト","出前館","00000000530:Uber白焼き","","8600","2026/04/30 15:06:00","1","20:配膳済","No:202600200000344"
"2026/04/30","木","2026/04/30 15:06:00","2026/04/30 17:25:09","0","28850","6","テイクアウト","ウーバーイーツ","00000001457:Uberう巻","","6100","2026/04/30 15:06:00","1","20:配膳済","No:202600200000344"
"2026/04/30","木","2026/04/30 15:06:00","2026/04/30 17:25:09","0","28850","6","テイクアウト","ウーバーイーツ","00000001459:Uberガツ刺し","","1900","2026/04/30 15:06:00","1","20:配膳済","No:202600200000344"
"2026/04/30","木","2026/04/30 15:06:00","2026/04/30 17:25:09","0","28850","6","テイクアウト","ウーバーイーツ","00000001478:Uberとろろサラダ","","2100","2026/04/30 15:06:00","1","20:配膳済","No:202600200000344"
"2026/04/30","木","2026/04/30 18:12:00","2026/04/30 22:00:08","0","10360","5","テイクアウト","ロケットナウ","00000003718:ロケットナウうな重竹","","5800","2026/04/30 18:12:00","1","20:配膳済","No:202600200000345"
"2026/04/30","木","2026/04/30 18:12:00","2026/04/30 22:00:08","0","10360","5","テイクアウト","ロケットナウ","00000003719:ロケットナウうな重梅","","4200","2026/04/30 18:12:00","1","20:配膳済","No:202600200000345"
"2026/04/30","木","2026/04/30 18:12:00","2026/04/30 22:00:08","0","10360","5","テイクアウト","ロケットナウ","00000003726:ロケットナウ鰻のタレ","","300","2026/04/30 18:12:00","1","20:配膳済","No:202600200000345"
"2026/04/30","木","2026/04/30 18:12:00","2026/04/30 22:00:08","0","10360","5","テイクアウト","ロケットナウ","00000003732:ロケットナウ山椒小袋","","30","2026/04/30 18:12:00","1","20:配膳済","No:202600200000345"
"2026/04/30","木","2026/04/30 18:12:00","2026/04/30 22:00:08","0","10360","5","テイクアウト","ロケットナウ","00000003732:ロケットナウ山椒小袋","","30","2026/04/30 18:12:00","1","20:配膳済","No:202600200000345"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","フード","お通し","00000000443:お通し","","700","2026/04/30 18:28:53","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","フード","お通し","00000000443:お通し","","700","2026/04/30 18:28:53","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","フード","お通し","00000000443:お通し","","700","2026/04/30 18:28:53","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","2026/04/30 18:30:03","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","2026/04/30 18:30:03","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","ビール","00000000399:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ 小生","","450","2026/04/30 18:30:03","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","フード","鰻料理","00000000359:肝焼き","","600","2026/04/30 18:35:46","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","フード","鰻料理","00000000359:肝焼き","","600","2026/04/30 18:35:46","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","フード","鰻料理","00000000359:肝焼き","","600","2026/04/30 18:35:46","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","フード","鰻料理","00000000358:う巻","","4500","2026/04/30 18:35:46","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","フード","鰻料理","00000000357:うなぎ白焼き","","6000","2026/04/30 18:35:46","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","フード","お刺身","00000003491:馬刺し盛り合わせ","","3600","2026/04/30 18:35:46","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","フード","サラダ","00000000382:トマト玉ねぎ","","900","2026/04/30 18:35:46","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","フード","一品料理","00000000475:ほうれん草胡麻和え","","800","2026/04/30 18:35:46","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","プレミアムジン","00000002389:六ジン","ソーダ檸檬x1","1000","2026/04/30 18:45:41","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","2026/04/30 18:57:24","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","プレミアムジン","00000002389:六ジン","ソーダ檸檬x1","1000","2026/04/30 19:14:31","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","プレミアムジン","00000002389:六ジン","ソーダ檸檬x1","1000","2026/04/30 19:14:31","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","2026/04/30 19:41:44","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","プレミアムジン","00000002389:六ジン","ソーダ檸檬x1","1000","2026/04/30 19:41:44","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","0","2026/04/30 19:49:11","0","30:キャンセル済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","プレミアムジン","00000002389:六ジン","ソーダ檸檬x1","0","2026/04/30 19:49:11","0","30:キャンセル済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","プレミアムジン","00000002389:六ジン","ソーダ檸檬x1","1000","2026/04/30 20:06:34","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","プレミアムジン","00000002389:六ジン","ソーダ檸檬x1","1000","2026/04/30 20:06:34","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","プレミアムジン","00000002389:六ジン","ソーダ檸檬x1","1000","2026/04/30 20:39:41","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","フード","ふぐ料理","00000000373:ふぐから揚げ","","4000","2026/04/30 20:40:32","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","フード","一品料理","00000000394:おしんこ盛","","700","2026/04/30 20:40:32","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","プレミアムジン","00000002389:六ジン","ソーダ檸檬x1","1000","2026/04/30 21:04:32","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:53","2026/04/30 21:29:11","3","40315","27","ドリンク","プレミアムジン","00000002389:六ジン","ソーダ檸檬x1","1000","2026/04/30 21:04:32","1","20:配膳済","No:202600200000346"
"2026/04/30","木","2026/04/30 18:28:59","2026/04/30 19:21:06","2","13130","8","フード","お通し","00000000443:お通し","","700","2026/04/30 18:28:59","1","20:配膳済","No:202600200000347"
"2026/04/30","木","2026/04/30 18:28:59","2026/04/30 19:21:06","2","13130","8","フード","お通し","00000000443:お通し","","700","2026/04/30 18:28:59","1","20:配膳済","No:202600200000347"
