2026/03/02 09:29 時点

[補足情報]
1. 伝票金額は、加算・値引をした結果の金額です。

項目名横の記号について(下記参照)
 H.  -->>  伝票ヘッダ情報 
 C.  -->>  お客様情報
 D.  -->>  伝票明細情報

"H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"2026/02/20","金","2026/02/20 12:12:08","2026/02/20 12:52:44","2","2570","2","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/02/20 12:13:51","20:配膳済"
"2026/02/20","金","2026/02/20 12:13:13","2026/02/20 12:38:13","2","2200","2","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 大盛りx1","1100","1","2026/02/20 12:13:51","20:配膳済"
"2026/02/20","金","2026/02/20 12:13:13","2026/02/20 12:38:13","2","2200","2","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 大盛りx1","1100","1","2026/02/20 12:13:51","20:配膳済"
"2026/02/20","金","2026/02/20 11:50:17","2026/02/20 12:13:18","-1","-1200","-1","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","-1200","-1","2026/02/20 11:50:28","20:配膳済"
"2026/02/20","金","2026/02/20 12:13:58","2026/02/20 12:14:04","1","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/02/20 12:13:58","20:配膳済"
"2026/02/20","金","2026/02/20 12:19:46","2026/02/20 12:58:52","7","11400","7","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/02/20 12:21:31","20:配膳済"
"2026/02/20","金","2026/02/20 12:19:46","2026/02/20 12:58:52","7","11400","7","ランチ","ランチ","00000002463:海鮮丼","並盛x1","1800","1","2026/02/20 12:21:41","20:配膳済"
"2026/02/20","金","2026/02/20 12:19:46","2026/02/20 12:58:52","7","11400","7","ランチ","ランチ","00000002463:海鮮丼","並盛x1","1800","1","2026/02/20 12:21:41","20:配膳済"
"2026/02/20","金","2026/02/20 12:19:46","2026/02/20 12:58:52","7","11400","7","ランチ","ランチ","00000002463:海鮮丼","並盛x1","1800","1","2026/02/20 12:21:41","20:配膳済"
"2026/02/20","金","2026/02/20 12:19:46","2026/02/20 12:58:52","7","11400","7","ランチ","ランチ","00000002463:海鮮丼","並盛x1","1800","1","2026/02/20 12:21:41","20:配膳済"
"2026/02/20","金","2026/02/20 12:19:46","2026/02/20 12:58:52","7","11400","7","ランチ","ランチ","00000004034:穴子天丼定食","並盛x1","1500","1","2026/02/20 12:22:01","20:配膳済"
"2026/02/20","金","2026/02/20 12:19:46","2026/02/20 12:58:52","7","11400","7","ランチ","ランチ","00000004034:穴子天丼定食","並盛x1","1500","1","2026/02/20 12:23:31","20:配膳済"
"2026/02/20","金","2026/02/20 12:23:30","2026/02/20 12:47:25","1","1200","1","ランチ","ランチ","00000002484:豚しゃぶ定食","並盛x1","1200","1","2026/02/20 12:24:11","20:配膳済"
"2026/02/20","金","2026/02/20 12:26:08","2026/02/20 13:16:38","3","3600","3","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/02/20 12:26:41","20:配膳済"
"2026/02/20","金","2026/02/20 12:26:08","2026/02/20 13:16:38","3","3600","3","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/02/20 12:26:41","20:配膳済"
"2026/02/20","金","2026/02/20 12:26:08","2026/02/20 13:16:38","3","3600","3","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/02/20 12:26:41","20:配膳済"
"2026/02/20","金","2026/02/20 12:35:59","2026/02/20 13:07:21","2","3300","3","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/02/20 12:38:11","20:配膳済"
"2026/02/20","金","2026/02/20 12:35:59","2026/02/20 13:07:21","2","3300","3","ドリンク","ビール","00000000012:スーパードライ 瓶","","900","1","2026/02/20 12:38:11","20:配膳済"
"2026/02/20","金","2026/02/20 12:35:59","2026/02/20 13:07:21","2","3300","3","ランチ","ランチ","00000004028:しょうが焼き定食","少なめx1","1200","1","2026/02/20 12:38:11","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","5","6500","5","ランチ","ランチ","00000004028:しょうが焼き定食","少なめx1","1200","1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","5","6500","5","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","5","6500","5","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","5","6500","5","ランチ","ランチ","00000002463:海鮮丼","少なめx1","1800","1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","5","6500","5","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","1100","1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:48:38","5","1200","1","ランチ","ランチ","00000004028:しょうが焼き定食","少なめx1","1200","1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:50:10","5","1200","1","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","5","4100","3","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","5","4100","3","ランチ","ランチ","00000002463:海鮮丼","少なめx1","1800","1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","5","4100","3","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","1100","1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 13:02:39","2026/02/20 13:39:34","2","2400","2","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/02/20 13:03:11","20:配膳済"
"2026/02/20","金","2026/02/20 13:02:39","2026/02/20 13:39:34","2","2400","2","ランチ","ランチ","00000001786:サバ定食","少なめx1","1200","1","2026/02/20 13:04:01","20:配膳済"
"2026/02/20","金","2026/02/20 13:02:39","2026/02/20 13:39:19","2","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/02/20 13:03:11","20:配膳済"
"2026/02/20","金","2026/02/20 13:02:39","2026/02/20 13:39:34","2","1200","1","ランチ","ランチ","00000001786:サバ定食","少なめx1","1200","1","2026/02/20 13:04:01","20:配膳済"
"2026/02/20","金","2026/02/20 13:10:41","2026/02/20 13:36:49","1","1200","1","ランチ","ランチ","00000001786:サバ定食","並盛x1","1200","1","2026/02/20 13:10:55","20:配膳済"
"2026/02/20","金","2026/02/20 13:28:01","2026/02/20 14:08:35","2","8360","3","ランチ","ランチ","00000002567:うな重 梅 定食","並盛x1","3300","1","2026/02/20 13:28:42","20:配膳済"
"2026/02/20","金","2026/02/20 13:28:01","2026/02/20 14:08:35","2","8360","3","ランチ","ランチ","00000002566:うな重 竹 定食","並盛x1","4400","1","2026/02/20 13:28:42","20:配膳済"
"2026/02/20","金","2026/02/20 13:28:01","2026/02/20 14:08:35","2","8360","3","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/02/20 14:01:22","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","-5","-6500","-5","ランチ","ランチ","00000004028:しょうが焼き定食","少なめx1","-1200","-1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","-5","-6500","-5","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","-1200","-1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","-5","-6500","-5","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","-1200","-1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","-5","-6500","-5","ランチ","ランチ","00000002463:海鮮丼","少なめx1","-1800","-1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","-5","-6500","-5","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","-1100","-1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:48:38","-5","-1200","-1","ランチ","ランチ","00000004028:しょうが焼き定食","少なめx1","-1200","-1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:50:10","-5","-1200","-1","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","-1200","-1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","-5","-4100","-3","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","-1200","-1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","-5","-4100","-3","ランチ","ランチ","00000002463:海鮮丼","少なめx1","-1800","-1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 12:42:05","2026/02/20 13:51:29","-5","-4100","-3","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","-1100","-1","2026/02/20 12:44:21","20:配膳済"
"2026/02/20","金","2026/02/20 13:52:02","2026/02/20 13:52:26","5","6500","5","ランチ","ランチ","00000004028:しょうが焼き定食","少なめx1","1200","1","2026/02/20 13:52:02","20:配膳済"
"2026/02/20","金","2026/02/20 13:52:02","2026/02/20 13:52:26","5","6500","5","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/02/20 13:52:02","20:配膳済"
"2026/02/20","金","2026/02/20 13:52:02","2026/02/20 13:52:26","5","6500","5","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/02/20 13:52:02","20:配膳済"
"2026/02/20","金","2026/02/20 13:52:02","2026/02/20 13:52:26","5","6500","5","ランチ","ランチ","00000002463:海鮮丼","少なめx1","1800","1","2026/02/20 13:52:02","20:配膳済"
"2026/02/20","金","2026/02/20 13:52:02","2026/02/20 13:52:26","5","6500","5","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","1100","1","2026/02/20 13:52:02","20:配膳済"
"2026/02/20","金","2026/02/20 14:09:17","2026/02/20 17:05:58","0","3630","2","ウーバーイーツ","鰻料理","00000004189:梅肝重30％オフ","","3430","1","2026/02/20 14:09:17","20:配膳済"
"2026/02/20","金","2026/02/20 14:09:17","2026/02/20 17:05:58","0","3630","2","ウーバーイーツ","鰻料理","00000004092:uber大盛り","","200","1","2026/02/20 14:09:17","20:配膳済"
"2026/02/20","金","2026/02/20 17:06:46","2026/02/20 21:42:08","0","1800","1","ロケットナウ","お弁当","00000003684:ロケット牡蠣フライ弁当","","1800","1","2026/02/20 17:06:46","20:配膳済"
"2026/02/20","金","2026/02/20 18:00:41","2026/02/20 21:42:15","0","3430","1","ウーバーイーツ","鰻料理","00000004189:梅肝重30％オフ","","3430","1","2026/02/20 18:00:41","20:配膳済"
"2026/02/20","金","2026/02/20 18:15:49","2026/02/20 21:42:23","0","8660","5","ウーバーイーツ","鰻料理","00000004189:梅肝重30％オフ","","3430","1","2026/02/20 18:15:49","20:配膳済"
"2026/02/20","金","2026/02/20 18:15:49","2026/02/20 21:42:23","0","8660","5","ウーバーイーツ","鰻料理","00000004189:梅肝重30％オフ","","3430","1","2026/02/20 18:15:49","20:配膳済"
"2026/02/20","金","2026/02/20 18:15:49","2026/02/20 21:42:23","0","8660","5","ウーバーイーツ","鰻料理","00000004090:uber肝焼き","","750","1","2026/02/20 18:15:49","20:配膳済"
"2026/02/20","金","2026/02/20 18:15:49","2026/02/20 21:42:23","0","8660","5","ウーバーイーツ","鰻料理","00000004091:uber肝焼きプロモーション","","0","1","2026/02/20 18:15:49","20:配膳済"
"2026/02/20","金","2026/02/20 18:15:49","2026/02/20 21:42:23","0","8660","5","ウーバーイーツ","揚げ物","00000004191:唐揚げ30％オフ","","1050","1","2026/02/20 18:15:49","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","ドリンク","ソフトドリンク","00000003761:内臓美人茶","","660","1","2026/02/20 19:01:47","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","フード","お通し","00000004006:お通し","","660","1","2026/02/20 19:01:47","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","フード","揚げ物","00000000071:大和芋の磯辺揚","","1100","1","2026/02/20 19:01:47","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","フード","お通し","00000004006:お通し","","660","1","2026/02/20 19:05:56","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","フード","お通し","00000004006:お通し","","660","1","2026/02/20 19:05:56","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","ドリンク","ビール","00000000010:ﾌﾟﾚﾐｱﾑﾓﾙﾂ 小ｸﾞﾗｽ","","500","1","2026/02/20 19:16:28","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/02/20 19:30:42","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","フード","お刺身","00000001072:お刺身盛合せ","三点２人前x1","2200","1","2026/02/20 19:39:31","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","フード","おすすめ","00000004246:鰻ハム天ぷら","","1650","1","2026/02/20 19:39:31","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","フード","おすすめ","00000003209:フライドポテト","明太マヨx1","440","1","2026/02/20 19:40:16","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","ドリンク","日本酒","00000002262:貴","","1100","1","2026/02/20 19:52:43","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","フード","おすすめ","00000002645:海鮮パクチー春巻2本","","800","1","2026/02/20 20:07:49","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","フード","おすすめ","00000004245:アンコウ唐揚げ","","770","1","2026/02/20 20:07:49","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","フード","一品料理","00000000144:ライス","","220","1","2026/02/20 20:07:49","20:配膳済"
"2026/02/20","金","2026/02/20 19:01:47","2026/02/20 20:48:42","3","13290","15","フード","揚げ物","00000000069:若鳥のうまから揚げ","","1100","1","2026/02/20 20:07:49","20:配膳済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 19:56:51","2","0","0","フード","お通し","00000004006:お通し","","0","0","2026/02/20 19:05:30","30:キャンセル済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 19:56:51","2","0","0","フード","お通し","00000004006:お通し","","0","0","2026/02/20 19:05:30","30:キャンセル済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 19:56:51","2","0","0","ランチ","ランチ","00000004030:お刺身定食","大盛りx1","0","0","2026/02/20 19:06:36","30:キャンセル済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 19:56:51","2","0","0","ランチ","ランチ","00000004031:とんかつ定食","大盛りx1","0","0","2026/02/20 19:07:06","30:キャンセル済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 19:56:51","2","0","0","フード","鰻料理","00000002554:うな重 竹","大盛りx1","0","0","2026/02/20 19:09:36","30:キャンセル済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 19:56:51","2","0","0","フード","鰻料理","00000002555:うな重 梅","大盛りx1","0","0","2026/02/20 19:09:36","30:キャンセル済"
"2026/02/20","金","2026/02/20 19:06:20","2026/02/20 21:07:49","2","17430","4","コース","コース","00000004205:歓送迎会コース飲み放題","","8000","1","2026/02/20 19:06:20","20:配膳済"
"2026/02/20","金","2026/02/20 19:06:20","2026/02/20 21:07:49","2","17430","4","コース","コース","00000004205:歓送迎会コース飲み放題","","8000","1","2026/02/20 19:06:20","20:配膳済"
"2026/02/20","金","2026/02/20 19:06:20","2026/02/20 21:07:49","2","17430","4","フード","おすすめ","00000003658:ぶりの幽庵焼き","","880","1","2026/02/20 19:55:10","20:配膳済"
"2026/02/20","金","2026/02/20 19:06:20","2026/02/20 21:07:49","2","17430","4","フード","おすすめ","00000002646:とり天2カン","","550","1","2026/02/20 19:55:10","20:配膳済"
"2026/02/20","金","2026/02/20 19:08:28","2026/02/20 19:56:51","1","0","0","","","","","0","1"," ",""
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 20:26:56","2","11320","4","フード","お通し","00000004006:お通し","","660","1","2026/02/20 19:05:30","20:配膳済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 20:26:56","2","11320","4","フード","鰻料理","00000002554:うな重 竹","大盛りx1","5800","1","2026/02/20 19:09:36","20:配膳済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 20:26:56","2","11320","4","ランチ","ランチ","00000004030:お刺身定食","大盛りx1","0","0","2026/02/20 19:06:36","30:キャンセル済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 20:26:56","2","11320","4","ランチ","ランチ","00000004031:とんかつ定食","大盛りx1","0","0","2026/02/20 19:07:06","30:キャンセル済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 20:26:56","2","11320","4","フード","お通し","00000004006:お通し","","660","1","2026/02/20 19:05:30","20:配膳済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 20:26:56","2","11320","4","フード","鰻料理","00000002555:うな重 梅","大盛りx1","4200","1","2026/02/20 19:09:36","20:配膳済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 20:26:20","2","6460","2","フード","お通し","00000004006:お通し","","660","1","2026/02/20 19:05:30","20:配膳済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 20:26:20","2","6460","2","フード","鰻料理","00000002554:うな重 竹","大盛りx1","5800","1","2026/02/20 19:09:36","20:配膳済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 20:26:56","2","4860","2","フード","お通し","00000004006:お通し","","660","1","2026/02/20 19:05:30","20:配膳済"
"2026/02/20","金","2026/02/20 19:05:30","2026/02/20 20:26:56","2","4860","2","フード","鰻料理","00000002555:うな重 梅","大盛りx1","4200","1","2026/02/20 19:09:36","20:配膳済"
"2026/02/20","金","2026/02/20 20:57:42","2026/02/20 21:42:31","0","3430","1","ウーバーイーツ","鰻料理","00000004189:梅肝重30％オフ","","3430","1","2026/02/20 20:57:42","20:配膳済"
"2026/02/20","金","2026/02/20 20:58:06","2026/02/20 21:42:42","0","6860","2","ウーバーイーツ","鰻料理","00000004189:梅肝重30％オフ","","3430","1","2026/02/20 20:58:06","20:配膳済"
"2026/02/20","金","2026/02/20 20:58:06","2026/02/20 21:42:42","0","6860","2","ウーバーイーツ","鰻料理","00000004189:梅肝重30％オフ","","3430","1","2026/02/20 20:58:06","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ランチ","ランチ","00000003820:鰻玉丼定食","並盛x1","2750","1","2026/02/21 11:46:24","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ランチ","ランチ","00000003820:鰻玉丼定食","並盛x1","2750","1","2026/02/21 11:46:24","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ランチ","ランチ","00000002567:うな重 梅 定食","並盛x1","3300","1","2026/02/21 11:46:24","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ランチ","ランチ","00000002567:うな重 梅 定食","並盛x1","3300","1","2026/02/21 11:46:24","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ランチ","ランチ","00000002567:うな重 梅 定食","大盛りx1","3300","1","2026/02/21 11:46:24","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 大盛りx1","1100","1","2026/02/21 11:46:24","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/02/21 11:46:50","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ドリンク","ビール","00000000010:ﾌﾟﾚﾐｱﾑﾓﾙﾂ 小ｸﾞﾗｽ","","500","1","2026/02/21 11:46:50","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ドリンク","ビール","00000000010:ﾌﾟﾚﾐｱﾑﾓﾙﾂ 小ｸﾞﾗｽ","","500","1","2026/02/21 11:46:50","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ドリンク","ビール","00000000010:ﾌﾟﾚﾐｱﾑﾓﾙﾂ 小ｸﾞﾗｽ","","500","1","2026/02/21 11:46:50","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ドリンク","サワー","00000003230:自家製レモンサワー","普通x1","900","1","2026/02/21 11:46:50","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ドリンク","ソフトドリンク","00000000048:オレンジジュース","","550","1","2026/02/21 12:04:23","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ドリンク","ウイスキー","00000003245:角ハイボール","メガx1","1000","1","2026/02/21 12:18:43","20:配膳済"
"2026/02/21","土","2026/02/21 11:45:37","2026/02/21 12:52:50","5","22180","14","ドリンク","サワー","00000000277:緑茶ハイ","メガx1","960","1","2026/02/21 12:18:43","20:配膳済"
"2026/02/21","土","2026/02/21 11:51:35","2026/02/21 12:14:04","2","3600","2","ランチ","ランチ","00000004029:カキフライ定食","大盛りx1","1800","1","2026/02/21 11:51:54","20:配膳済"
"2026/02/21","土","2026/02/21 11:51:35","2026/02/21 12:14:04","2","3600","2","ランチ","ランチ","00000004030:お刺身定食","大盛りx1","1800","1","2026/02/21 11:51:54","20:配膳済"
"2026/02/21","土","2026/02/21 11:55:38","2026/02/21 12:14:54","1","1100","1","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 大盛りx1","1100","1","2026/02/21 11:56:06","20:配膳済"
"2026/02/21","土","2026/02/21 11:58:56","2026/02/21 12:49:53","4","10160","9","ランチ","ランチ","00000004031:とんかつ定食","並盛x1","1800","1","2026/02/21 12:04:33","20:配膳済"
"2026/02/21","土","2026/02/21 11:58:56","2026/02/21 12:49:53","4","10160","9","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/02/21 12:04:33","20:配膳済"
"2026/02/21","土","2026/02/21 11:58:56","2026/02/21 12:49:53","4","10160","9","ランチ","ランチ","00000004030:お刺身定食","並盛x1","1800","1","2026/02/21 12:04:33","20:配膳済"
"2026/02/21","土","2026/02/21 11:58:56","2026/02/21 12:49:53","4","10160","9","ランチ","ランチ","00000004029:カキフライ定食","大盛りx1","1800","1","2026/02/21 12:04:33","20:配膳済"
"2026/02/21","土","2026/02/21 11:58:56","2026/02/21 12:49:53","4","10160","9","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","1100","1","2026/02/21 12:04:33","20:配膳済"
"2026/02/21","土","2026/02/21 11:58:56","2026/02/21 12:49:53","4","10160","9","フード","おすすめ","00000004014:鰻ざく","","1200","1","2026/02/21 12:04:33","20:配膳済"
"2026/02/21","土","2026/02/21 11:58:56","2026/02/21 12:49:53","4","10160","9","フード","おすすめ","00000003593:鰻ヒレ串","","330","1","2026/02/21 12:04:33","20:配膳済"
"2026/02/21","土","2026/02/21 11:58:56","2026/02/21 12:49:53","4","10160","9","フード","おすすめ","00000003593:鰻ヒレ串","","330","1","2026/02/21 12:04:33","20:配膳済"
"2026/02/21","土","2026/02/21 11:58:56","2026/02/21 12:49:53","4","10160","9","フード","鰻料理","00000002558:肝焼き","","600","1","2026/02/21 12:04:33","20:配膳済"
"2026/02/21","土","2026/02/21 12:00:27","2026/02/21 12:22:53","1","1100","1","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","1100","1","2026/02/21 12:00:45","20:配膳済"
"2026/02/21","土","2026/02/21 12:07:04","2026/02/21 12:44:09","2","2400","2","ランチ","ランチ","00000001786:サバ定食","大盛りx1","1200","1","2026/02/21 12:08:40","20:配膳済"
"2026/02/21","土","2026/02/21 12:07:04","2026/02/21 12:44:09","2","2400","2","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/02/21 12:08:40","20:配膳済"
"2026/02/21","土","2026/02/21 12:20:54","2026/02/21 13:04:59","1","5500","1","ランチ","ランチ","00000002565:うな重 松 定食","大盛りx1","5500","1","2026/02/21 12:21:53","20:配膳済"
"2026/02/21","土","2026/02/21 12:32:43","2026/02/21 13:11:13","2","3300","2","ランチ","ランチ","00000004034:穴子天丼定食","大盛りx1","1500","1","2026/02/21 12:33:56","20:配膳済"
"2026/02/21","土","2026/02/21 12:32:43","2026/02/21 13:11:13","2","3300","2","ランチ","ランチ","00000004029:カキフライ定食","大盛りx1","1800","1","2026/02/21 12:33:56","20:配膳済"
"2026/02/21","土","2026/02/21 12:44:55","2026/02/21 12:49:12","0","19600","3","TO/出前","鰻料理","00000004051:TO)うな重 松","","6900","1","2026/02/21 12:44:55","20:配膳済"
"2026/02/21","土","2026/02/21 12:44:55","2026/02/21 12:49:12","0","19600","3","TO/出前","鰻料理","00000004051:TO)うな重 松","","6900","1","2026/02/21 12:44:55","20:配膳済"
"2026/02/21","土","2026/02/21 12:44:55","2026/02/21 12:49:12","0","19600","3","TO/出前","鰻料理","00000004052:TO)うな重 竹","","5800","1","2026/02/21 12:44:55","20:配膳済"
"2026/02/21","土","2026/02/21 12:57:28","2026/02/21 13:53:32","4","13440","6","ランチ","ランチ","00000002565:うな重 松 定食","並盛x1","5500","1","2026/02/21 13:01:54","20:配膳済"
"2026/02/21","土","2026/02/21 12:57:28","2026/02/21 13:53:32","4","13440","6","ランチ","ランチ","00000003820:鰻玉丼定食","並盛x1","2750","1","2026/02/21 13:01:54","20:配膳済"
"2026/02/21","土","2026/02/21 12:57:28","2026/02/21 13:53:32","4","13440","6","ランチ","ランチ","00000004033:ハラミうな重定食","並盛x1","4200","1","2026/02/21 13:01:54","20:配膳済"
