予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20250712 20:00:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250712,2000,2130,,,,2,,A1,,,,,,,
20250712 21:05:24,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1800,1930,お席のみのご予約,,,2,HPG即,A5,SCM843513,100,,,,,
20250713 09:57:00,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1130,1300,お席のみのご予約,,,5,HPDS即,"A3, A4",SCM868471,,,,,,
20250713 11:26:34,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1830,2000,お席のみのご予約,,,2,HPG即,B1,SCM875133,100,,,,,
20250713 11:30:28,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1130,1300,,,,2,,A1,,,,,,,
20250713 11:32:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1135,1305,,,,2,,A5,,,,,,,
20250713 11:35:20,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1300,1430,お席のみのご予約,,,2,HPG即,A5,SCM875738,20,,,,,
20250713 11:53:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1155,1325,,,,2,,B3,,,,,,,
20250713 12:36:09,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1235,1405,,,,3,,B4,,,,,,,
20250713 12:39:15,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1335,1505,,,,3,,B3,,,,"萌
",,,
20250713 12:45:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1245,1415,,,,2,,A1,,,,,,,
20250713 12:46:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1245,1415,,,,2,,A4,,,,,,,
20250713 12:49:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1250,1420,,,,2,,B2,,,,,,,
20250713 12:51:24,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1430,1600,,,,2,,B1,,,,,,,
20250713 13:00:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1305,1435,,,,2,,A3,,,,,,,
20250713 14:10:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1425,1555,,,,2,,A5,,,,,,,
20250713 14:19:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1420,1550,,,,1,,A3,,,,,,,
20250713 14:40:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1440,1610,,,,2,,A1,,,,,,,
20250713 14:40:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1440,1610,,,,2,,B1,,,,,,,
20250713 14:40:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1440,1610,,,,2,,B3,,,,,,,
20250713 15:22:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1520,1650,,,,4,,B4,,,,,,,
20250713 15:47:49,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1800,1930,お席のみのご予約,,,2,HPG即,B3,SCM897118,100,,,,,
20250713 15:55:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1555,1725,,,,2,,A1,,,,,,,
20250713 15:55:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1555,1725,,,,3,,A5,,,,,,,
20250713 16:07:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1605,1735,,,,6,,"B1, B2",,,,,,,
20250713 16:48:59,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1800,1930,お席のみのご予約,,1500,3,HPG即,B4,SCM904034,150,,,,,
20250713 16:49:16,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,2000,2130,,,,2,,D個室1,,,,,,,
20250713 16:55:21,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1720,1850,,,,3,,D個室1,,,,,,,
20250713 18:39:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1835,2005,,,,2,,A3,,,,,,,
20250713 18:58:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250713,1855,2025,,,,2,,B2,,,,,,,
20250714 20:46:56,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1200,1330,お席のみのご予約,,,3,HPG即,A1,SCN017016,30,,,,,
20250715 18:31:06,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1300,1430,お席のみのご予約,,,2,HPDS即,A5,SCN094301,,,,,,
20250716 12:33:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250716,1235,1405,,,,2,,A5,,,,,,,
20250716 12:49:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250716,1255,1425,,,,2,,A3,,,,,,,
20250716 13:02:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250716,1315,1445,,,,2,,A1,,,,,,,
20250716 17:14:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250716,1710,1840,,,,4,,A3,,,,,,,
20250716 17:21:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250716,1720,1850,,,,3,,A5,,,,,,,
20250716 17:28:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250716,1725,1855,,,,3,,A1,,,,,,,
20250716 17:53:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250716,1750,1920,,,,2,,B1,,,,,,,
20250716 18:00:26,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1130,1300,,,,3,,A3,,,,"もえ

",,,
20250716 18:01:55,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1800,1930,お席のみのご予約,,,2,HPG即,A5,SCN192682,100,,,,,
20250716 18:25:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250716,1825,1955,,,,2,,B3,,,,,,,
20250717 11:37:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250717,1140,1310,,,,2,,A5,,,,,,,
20250717 12:02:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250717,1200,1330,,,,2,,A3,,,,,,,
20250717 12:19:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250717,1215,1345,,,,2,,A1,,,,,,,
20250717 17:02:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250717,1700,1830,,,,2,,A5,,,,,,,
20250717 17:36:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250717,1735,1905,,,,1,,A1,,,,,,,
20250717 18:53:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250717,1905,2035,,,,2,,A5,,,,,,,
20250717 19:14:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250717,1910,2040,,,,4,,A3,,,,,,,
20250717 19:22:40,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1900,2030,お席のみのご予約,,,2,HPG即,A5,SCN307958,100,,,,,
20250718 08:09:02,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,1130,1300,お席のみのご予約,,,2,HPG即,A5,SCN357131,20,,,,,
20250718 11:40:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1155,1325,,,,2,,A3,,,,,,,
20250718 11:41:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1145,1315,,,,3,,A5,,,,,,,
20250718 11:49:47,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1200,1330,,,,2,,B3,,,,,,,
20250718 12:22:08,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1220,1350,,,,2,,A4,,,,,,,
20250718 12:22:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1220,1350,,,,2,,B2,,,,,,,
20250718 12:31:31,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1230,1400,,,,2,,B4,,,,,,,
20250718 12:49:47,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1245,1415,,,,4,,D個室1,,,,,,,
20250718 13:02:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1305,1435,,,,2,,A4,,,,,,,
20250718 16:29:50,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1930,2100,,,,2,,B1,,,,,,,
20250718 17:27:39,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1830,2000,,,,2,,A1,,,,,,,
20250718 18:21:37,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1900,2030,,,,2,,B2,,,,萌,,,
20250718 18:48:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1845,2015,,,,3,,B4,,,,,,,
20250718 19:00:50,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,2015,2145,,,,2,,A1,,,,,,,
20250718 19:15:13,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1915,2045,,,,4,,D個室1,,,,,,,
20250718 19:31:17,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,2030,2200,お席のみのご予約,,,3,HPG即,A3,SCN421975,150,,,,,
20250718 19:33:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,1930,2100,,,,2,,A4,,,,,,,
20250718 20:07:19,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250718,2050,2220,,,,2,,B4,,,,,,,
20250719 11:19:37,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,1930,2100,お席のみのご予約,,,2,HPG即,A5,SCN479958,100,,,,,
20250719 12:19:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,1215,1345,,,,5,,"A3, A4",,,,,,,
20250719 12:27:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,1230,1400,,,,4,,B4,,,,,,,
20250719 12:58:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,1255,1425,,,,6,,"B2, B3",,,,,,,
20250719 13:00:02,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,1315,1445,,,,2,,A1,,,,,,,
20250719 13:00:17,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,1420,1550,,,,2,,B1,,,,,,,
20250719 13:21:35,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,1320,1450,,,,3,,A5,,,,,,,
20250719 14:19:22,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,1415,1545,,,,2,,A5,,,,,,,
20250719 14:51:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,1455,1625,,,,2,,A3,,,,,,,
20250719 15:04:27,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1730,1900,お席のみのご予約,,,2,HPG即,A1,SCN503081,100,,,,,
20250719 16:43:47,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,1645,1815,,,,4,,B4,,,,,,,
20250719 16:53:06,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,1825,1955,,,,2,,B1,,,,モ,,,
20250719 18:53:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,1850,2020,,,,2,,B2,,,,,,,
20250719 20:00:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,2000,2130,,,,3,,A3,,,,,,,
20250719 20:12:58,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1830,2000,お席のみのご予約,,,8,HPG即,"B3, B4",SCN544699,400,,,,,
20250719 20:32:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,2030,2200,,,,4,,B1,,,,,,,
20250719 20:52:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,2050,2220,,,,2,,A5,,,,,,,
20250719 21:02:13,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250719,2100,2230,,,,2,,A3,,,,,,,
20250720 10:42:36,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1300,1430,お席のみのご予約,,,2,HPG即,B4,SCN584011,20,,,,,
20250720 10:58:07,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1900,2030,お席のみのご予約,,,2,HPG即,A5,SCN585993,100,,,,,
20250720 11:49:18,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1800,1930,お席のみのご予約,,,3,HPG即,A3,SCN590444,150,,,,,
20250720 11:54:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1155,1325,,,,6,,"A3, A4",,,,,,,
20250720 11:59:28,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1155,1325,,,,2,,B2,,,,,,,
20250720 12:00:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1200,1330,,,,2,,B3,,,,,,,
20250720 12:23:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1220,1350,,,,2,,B1,,,,,,,
20250720 12:55:50,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1355,1525,,,,2,,B2,,,,,,,
20250720 13:08:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1305,1435,,,,2,,B3,,,,,,,
20250720 13:31:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1330,1500,,,,1,,A4,,,,,,,
20250720 13:46:38,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1345,1515,,,,2,,B1,,,,,,,
20250720 14:51:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1450,1620,,,,3,,B3,,,,,,,
20250720 16:22:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1620,1750,,,,2,,B4,,,,,,,
20250720 17:13:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1710,1840,,,,2,,A5,,,,,,,
20250720 18:37:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1835,2005,,,,3,,B3,,,,,,,
20250720 18:51:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,1850,2020,,,,2,,A1,,,,,,,
20250720 19:46:41,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,2000,2130,お席のみのご予約,,600,2,HPG即,A3,SCN647597,100,,,,,
20250720 20:00:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,2000,2130,,,,2,,B4,,,,,,,
20250720 20:21:13,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250720,2020,2150,,,,2,,B3,,,,,,,
20250722 06:27:17,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250730,1930,2100,お席のみのご予約,,,5,HPG即,"A3, A4",SCN760572,250,,,,,
20250722 17:44:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250722,1740,1910,,,,3,,A3,,,,,,,
20250722 17:50:37,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250731,1825,2055,,,,4,,D個室1,,,,,,,
20250722 18:26:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250722,1825,1955,,,,1,,A1,,,,,,,
20250722 18:45:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250722,1845,2015,,,,3,,A5,,,,,,,
20250722 19:04:39,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250722,1900,2030,,,,2,,B4,,,,,,,
20250722 19:09:39,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250722,1905,2035,,,,2,,A3,,,,,,,
20250722 19:24:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250722,1920,2050,,,,2,,B1,,,,,,,
20250722 19:43:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250722,1940,2110,,,,2,,B2,,,,,,,
20250722 19:48:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250722,1945,2115,,,,3,,B3,,,,,,,
20250722 19:51:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250722,1950,2120,,,,2,,A4,,,,,,,
20250722 20:54:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250722,2050,2220,,,,3,,A3,,,,,,,
20250723 08:52:14,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250725,1930,2100,お席のみのご予約,,,4,HPG即,B1,SCN857793,200,,,,,
20250723 09:12:50,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1900,2030,お席のみのご予約,,,3,HPG即,A5,SCN859751,150,,,,,
20250723 12:06:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1205,1335,,,,2,,A5,,,,,,,
20250723 12:12:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1210,1340,,,,1,,A4,,,,,,,
20250723 12:51:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1250,1420,,,,1,,A1,,,,,,,
20250723 13:12:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1315,1445,,,,1,,B2,,,,,,,
20250723 14:57:56,貴店キャンセル,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1700,1830,,,,2,,未割り当て,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20250723 17:01:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1710,1840,,,,5,,"A3, A4",,,,,,,
20250723 17:30:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1730,1900,,,,2,,A1,,,,,,,
20250723 18:15:10,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1815,1945,,,,2,,B1,,,,,,,
20250723 18:16:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1815,1945,,,,2,,B2,,,,,,,
20250723 18:56:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1855,2025,,,,3,,A3,,,,,,,
20250723 19:07:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,1910,2040,,,,2,,A4,,,,,,,
20250723 20:07:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,2005,2135,,,,2,,A1,,,,,,,
20250723 20:43:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250723,2040,2210,,,,4,,B1,,,,,,,
20250724 12:45:39,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250724,1250,1420,,,,2,,A5,,,,,,,
20250724 13:06:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250724,1305,1435,,,,2,,A3,,,,,,,
20250724 17:05:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250724,1710,1840,,,,2,,A5,,,,,,,
20250724 17:59:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250724,1755,1925,,,,2,,A1,,,,,,,
20250724 18:04:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250724,1800,1930,,,,2,,A3,,,,,,,
20250724 18:22:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250724,1820,1950,,,,2,,B1,,,,,,,
20250724 18:54:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250724,1850,2020,,,,2,,A5,,,,,,,
20250724 19:00:06,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250724,2000,2130,お席のみのご予約,,,3,HPG即,B1,SCP012428,150,,,,,
20250724 19:07:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250724,1905,2035,,,,2,,A3,,,,,,,
20250724 20:03:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250724,2000,2130,,,,3,,B4,,,,,,,
20250725 01:56:13,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1900,2030,お席のみのご予約,,,3,HPG即,B1,SCP053865,150,,,,,
20250725 02:58:28,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250725,1130,1300,お席のみのご予約,,,3,HPDS即,A3,SCP054901,,,,,,
20250725 11:33:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250725,1140,1310,,,,2,,A5,,,,,,,
20250725 11:43:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250725,1150,1320,,,,3,,A1,,,,,,,
20250725 12:36:47,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1830,2000,,,,2,,A1,,,,萌,,,
20250725 12:49:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250725,1255,1425,,,,4,,A5,,,,,,,
20250725 17:02:04,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250725,1700,1830,,,,2,,A5,,,,,,,
20250725 18:01:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250725,1800,1930,,,,3,,A1,,,,,,,
20250725 18:36:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250725,1835,2005,,,,2,,A5,,,,,,,
20250725 18:41:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250725,1840,2010,,,,1,,B2,,,,,,,
20250725 19:08:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250725,1905,2035,,,,2,,A3,,,,,,,
20250725 19:16:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250725,1915,2045,,,,7,,"B3, B4",,,,,,,
20250725 20:08:24,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250726,1130,1300,お席のみのご予約,,,2,HPDS即,A3,SCP131310,,,,,,
20250725 20:20:12,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20250729,2000,2130,お席のみのご予約,,,2,HPG即,A4,SCP132356,0,,,,,
