2026/03/09 11:57 時点

[補足情報]
1. 伝票金額は、加算・値引をした結果の金額です。

項目名横の記号について(下記参照)
 H.  -->>  伝票ヘッダ情報 
 C.  -->>  お客様情報
 D.  -->>  伝票明細情報

"H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"2026/03/03","火","2026/03/03 17:51:17","2026/03/03 20:26:20","0","20100","9","ウーバーイーツ","サラダ","00000004096:uber大和芋のとろろサラダ","","1900","1","2026/03/03 17:51:17","20:配膳済"
"2026/03/03","火","2026/03/03 17:51:17","2026/03/03 20:26:20","0","20100","9","ウーバーイーツ","鰻料理","00000004093:uber骨せんべいプロモーション","","0","1","2026/03/03 17:51:17","20:配膳済"
"2026/03/03","火","2026/03/03 17:51:17","2026/03/03 20:26:20","0","20100","9","ウーバーイーツ","鰻料理","00000004093:uber骨せんべいプロモーション","","0","1","2026/03/03 17:51:17","20:配膳済"
"2026/03/03","火","2026/03/03 17:51:17","2026/03/03 20:26:20","0","20100","9","ウーバーイーツ","揚げ物","00000004103:uber大和芋の磯部揚げ","","1400","1","2026/03/03 17:51:17","20:配膳済"
"2026/03/03","火","2026/03/03 17:51:17","2026/03/03 20:26:20","0","20100","9","ウーバーイーツ","揚げ物","00000004104:uberメヒカリの唐揚げ","","1400","1","2026/03/03 17:51:17","20:配膳済"
"2026/03/03","火","2026/03/03 17:51:17","2026/03/03 20:26:20","0","20100","9","ウーバーイーツ","鰻料理","00000004095:鰻のヒレ唐揚げ","","900","1","2026/03/03 17:51:17","20:配膳済"
"2026/03/03","火","2026/03/03 18:56:20","2026/03/03 20:26:28","0","13750","6","ウーバーイーツ","鰻料理","00000004085:uberうな重竹","","6500","1","2026/03/03 18:56:20","20:配膳済"
"2026/03/03","火","2026/03/03 18:56:20","2026/03/03 20:26:28","0","13750","6","ウーバーイーツ","鰻料理","00000004085:uberうな重竹","","6500","1","2026/03/03 18:56:20","20:配膳済"
"2026/03/03","火","2026/03/03 18:56:20","2026/03/03 20:26:28","0","13750","6","ウーバーイーツ","鰻料理","00000004091:uber肝焼きプロモーション","","0","1","2026/03/03 18:56:20","20:配膳済"
"2026/03/03","火","2026/03/03 18:56:20","2026/03/03 20:26:28","0","13750","6","ウーバーイーツ","鰻料理","00000004090:uber肝焼き","","750","1","2026/03/03 18:56:20","20:配膳済"
"2026/03/03","火","2026/03/03 18:56:20","2026/03/03 20:26:28","0","13750","6","ウーバーイーツ","鰻料理","00000004093:uber骨せんべいプロモーション","","0","1","2026/03/03 18:56:20","20:配膳済"
"2026/03/03","火","2026/03/03 18:56:20","2026/03/03 20:26:28","0","13750","6","ウーバーイーツ","鰻料理","00000004093:uber骨せんべいプロモーション","","0","1","2026/03/03 18:56:20","20:配膳済"
"2026/03/03","火","2026/03/03 18:58:44","2026/03/03 21:07:15","0","7250","3","ウーバーイーツ","鰻料理","00000004085:uberうな重竹","","6500","1","2026/03/03 18:58:44","20:配膳済"
"2026/03/03","火","2026/03/03 18:58:44","2026/03/03 21:07:15","0","7250","3","ウーバーイーツ","鰻料理","00000004091:uber肝焼きプロモーション","","0","1","2026/03/03 18:58:44","20:配膳済"
"2026/03/03","火","2026/03/03 18:58:44","2026/03/03 21:07:15","0","7250","3","ウーバーイーツ","鰻料理","00000004090:uber肝焼き","","750","1","2026/03/03 18:58:44","20:配膳済"
"2026/03/03","火","2026/03/03 19:43:33","2026/03/03 20:09:00","1","5500","6","フード","お通し","00000004006:お通し","","660","1","2026/03/03 19:43:33","20:配膳済"
"2026/03/03","火","2026/03/03 19:43:33","2026/03/03 20:09:00","1","5500","6","フード","お刺身","00000001072:お刺身盛合せ","三点1人前x1","1320","1","2026/03/03 19:43:33","20:配膳済"
"2026/03/03","火","2026/03/03 19:43:33","2026/03/03 20:09:00","1","5500","6","フード","揚げ物","00000001081:チキン南蛮","","1300","1","2026/03/03 19:43:33","20:配膳済"
"2026/03/03","火","2026/03/03 19:43:33","2026/03/03 20:09:00","1","5500","6","ドリンク","ビール","00000000012:スーパードライ 瓶","","900","1","2026/03/03 19:43:33","20:配膳済"
"2026/03/03","火","2026/03/03 19:43:33","2026/03/03 20:09:00","1","5500","6","フード","サラダ","00000003261:トマトじゃこ","","1100","1","2026/03/03 19:43:33","20:配膳済"
"2026/03/03","火","2026/03/03 19:43:33","2026/03/03 20:09:00","1","5500","6","フード","一品料理","00000000144:ライス","","220","1","2026/03/03 19:43:33","20:配膳済"
"2026/03/03","火","2026/03/03 19:50:30","2026/03/03 20:29:12","1","8110","4","フード","お通し","00000004006:お通し","","660","1","2026/03/03 19:50:35","20:配膳済"
"2026/03/03","火","2026/03/03 19:50:30","2026/03/03 20:29:12","1","8110","4","フード","一品料理","00000000083:マグロ納豆","","1100","1","2026/03/03 19:57:29","20:配膳済"
"2026/03/03","火","2026/03/03 19:50:30","2026/03/03 20:29:12","1","8110","4","フード","鰻料理","00000002554:うな重 竹","並盛x1","5800","1","2026/03/03 19:57:29","20:配膳済"
"2026/03/03","火","2026/03/03 19:50:30","2026/03/03 20:29:12","1","8110","4","ドリンク","ソフトドリンク","00000000045:ウーロン茶","","550","1","2026/03/03 19:57:29","20:配膳済"
"2026/03/03","火","2026/03/03 20:00:05","2026/03/03 21:08:43","0","11050","5","ウーバーイーツ","鰻料理","00000004086:uberうな重梅","","4400","1","2026/03/03 20:00:05","20:配膳済"
"2026/03/03","火","2026/03/03 20:00:05","2026/03/03 21:08:43","0","11050","5","ウーバーイーツ","鰻料理","00000004086:uberうな重梅","","4400","1","2026/03/03 20:00:05","20:配膳済"
"2026/03/03","火","2026/03/03 20:00:05","2026/03/03 21:08:43","0","11050","5","ウーバーイーツ","鰻料理","00000004091:uber肝焼きプロモーション","","0","1","2026/03/03 20:00:05","20:配膳済"
"2026/03/03","火","2026/03/03 20:00:05","2026/03/03 21:08:43","0","11050","5","ウーバーイーツ","鰻料理","00000004090:uber肝焼き","","750","1","2026/03/03 20:00:05","20:配膳済"
"2026/03/03","火","2026/03/03 20:00:05","2026/03/03 21:08:43","0","11050","5","ウーバーイーツ","揚げ物","00000004102:uber若鳥の唐揚げ","","1500","1","2026/03/03 20:00:05","20:配膳済"
"2026/03/03","火","2026/03/03 20:43:10","2026/03/03 21:19:45","1","6860","4","フード","お通し","00000004006:お通し","","660","1","2026/03/03 20:43:10","20:配膳済"
"2026/03/03","火","2026/03/03 20:43:10","2026/03/03 21:19:45","1","6860","4","ドリンク","サワー","00000003230:自家製レモンサワー","普通x1","900","1","2026/03/03 20:43:43","20:配膳済"
"2026/03/03","火","2026/03/03 20:43:10","2026/03/03 21:19:45","1","6860","4","フード","鰻料理","00000002555:うな重 梅","並盛x1","4200","1","2026/03/03 20:44:39","20:配膳済"
"2026/03/03","火","2026/03/03 20:43:10","2026/03/03 21:19:45","1","6860","4","フード","揚げ物","00000000130:メヒカリの唐揚げ","","1100","1","2026/03/03 20:49:33","20:配膳済"
"2026/03/04","水","2026/03/04 11:50:05","2026/03/04 12:05:16","1","1100","1","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 大盛りx1","1100","1","2026/03/04 11:50:05","20:配膳済"
"2026/03/04","水","2026/03/04 11:51:46","2026/03/04 12:20:40","0","7200","1","ウォルト","鰻料理","00000004125:wolt蒲焼き","","7200","1","2026/03/04 11:51:46","20:配膳済"
"2026/03/04","水","2026/03/04 11:53:23","2026/03/04 12:16:04","1","1200","1","ランチ","ランチ","00000001786:サバ定食","並盛x1","1200","1","2026/03/04 11:53:23","20:配膳済"
"2026/03/04","水","2026/03/04 12:22:50","2026/03/04 12:46:33","2","2200","2","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 大盛りx1","1100","1","2026/03/04 12:22:50","20:配膳済"
"2026/03/04","水","2026/03/04 12:22:50","2026/03/04 12:46:33","2","2200","2","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 大盛りx1","1100","1","2026/03/04 12:22:50","20:配膳済"
"2026/03/04","水","2026/03/04 12:22:50","2026/03/04 12:46:20","2","1100","1","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 大盛りx1","1100","1","2026/03/04 12:22:50","20:配膳済"
"2026/03/04","水","2026/03/04 12:22:50","2026/03/04 12:46:33","2","1100","1","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 大盛りx1","1100","1","2026/03/04 12:22:50","20:配膳済"
"2026/03/04","水","2026/03/04 12:23:15","2026/03/04 12:49:34","1","1200","1","ランチ","ランチ","00000001786:サバ定食","大盛りx1","1200","1","2026/03/04 12:23:15","20:配膳済"
"2026/03/04","水","2026/03/04 12:25:57","2026/03/04 12:45:29","3","3400","3","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/03/04 12:25:57","20:配膳済"
"2026/03/04","水","2026/03/04 12:25:57","2026/03/04 12:45:29","3","3400","3","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 大盛りx1","1100","1","2026/03/04 12:25:57","20:配膳済"
"2026/03/04","水","2026/03/04 12:25:57","2026/03/04 12:45:29","3","3400","3","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 大盛りx1","1100","1","2026/03/04 12:27:07","20:配膳済"
"2026/03/04","水","2026/03/04 12:27:40","2026/03/04 13:35:56","0","7700","1","ウーバーイーツ","鰻料理","00000004084:uberうな重松","","7700","1","2026/03/04 12:27:40","20:配膳済"
"2026/03/04","水","2026/03/04 12:34:01","2026/03/04 13:36:05","0","6500","2","ウーバーイーツ","鰻料理","00000004085:uberうな重竹","","6500","1","2026/03/04 12:34:01","20:配膳済"
"2026/03/04","水","2026/03/04 12:34:01","2026/03/04 13:36:05","0","6500","2","ウーバーイーツ","鰻料理","00000004093:uber骨せんべいプロモーション","","0","1","2026/03/04 12:34:01","20:配膳済"
"2026/03/04","水","2026/03/04 12:48:33","2026/03/04 13:10:39","1","1680","3","ランチ","ランチ","00000001786:サバ定食","並盛x1","1200","1","2026/03/04 12:48:52","20:配膳済"
"2026/03/04","水","2026/03/04 12:48:33","2026/03/04 13:10:39","1","1680","3","ランチ","サイドメニュー","00000004042:納豆","","150","1","2026/03/04 12:48:52","20:配膳済"
"2026/03/04","水","2026/03/04 12:48:33","2026/03/04 13:10:39","1","1680","3","ランチ","サイドメニュー","00000004044:サラダ","","330","1","2026/03/04 12:48:52","20:配膳済"
"2026/03/04","水","2026/03/04 12:49:04","2026/03/04 13:25:24","2","2900","2","ランチ","ランチ","00000004027:とり天定食","明太マヨx1 / 並盛x1","1100","1","2026/03/04 12:49:34","20:配膳済"
"2026/03/04","水","2026/03/04 12:49:04","2026/03/04 13:25:24","2","2900","2","ランチ","ランチ","00000002463:海鮮丼","並盛x1","1800","1","2026/03/04 12:49:34","20:配膳済"
"2026/03/04","水","2026/03/04 12:49:04","2026/03/04 13:25:09","2","1100","1","ランチ","ランチ","00000004027:とり天定食","明太マヨx1 / 並盛x1","1100","1","2026/03/04 12:49:34","20:配膳済"
"2026/03/04","水","2026/03/04 12:49:04","2026/03/04 13:25:24","2","1800","1","ランチ","ランチ","00000002463:海鮮丼","並盛x1","1800","1","2026/03/04 12:49:34","20:配膳済"
"2026/03/04","水","2026/03/04 13:24:01","2026/03/04 13:27:23","1","1800","1","ランチ","ランチ","00000004030:お刺身定食","並盛x1","1800","1","2026/03/04 13:24:01","20:配膳済"
"2026/03/04","水","2026/03/04 16:17:45","2026/03/04 16:48:17","0","8300","3","ウーバーイーツ","鰻料理","00000004084:uberうな重松","","7700","1","2026/03/04 16:17:56","20:配膳済"
"2026/03/04","水","2026/03/04 16:17:45","2026/03/04 16:48:17","0","8300","3","ウーバーイーツ","鰻料理","00000004094:Uberタレ","","300","1","2026/03/04 16:17:56","20:配膳済"
"2026/03/04","水","2026/03/04 16:17:45","2026/03/04 16:48:17","0","8300","3","ウーバーイーツ","鰻料理","00000004094:Uberタレ","","300","1","2026/03/04 16:17:56","20:配膳済"
"2026/03/04","水","2026/03/04 17:21:04","2026/03/04 20:40:16","7","107080","13","コース","コース","00000002620:鰻満喫コース飲み放題","","14000","1","2026/03/04 17:21:04","20:配膳済"
"2026/03/04","水","2026/03/04 17:21:04","2026/03/04 20:40:16","7","107080","13","コース","コース","00000002620:鰻満喫コース飲み放題","","14000","1","2026/03/04 17:21:04","20:配膳済"
"2026/03/04","水","2026/03/04 17:21:04","2026/03/04 20:40:16","7","107080","13","コース","コース","00000002620:鰻満喫コース飲み放題","","14000","1","2026/03/04 17:21:04","20:配膳済"
"2026/03/04","水","2026/03/04 17:21:04","2026/03/04 20:40:16","7","107080","13","コース","コース","00000002620:鰻満喫コース飲み放題","","14000","1","2026/03/04 17:21:04","20:配膳済"
"2026/03/04","水","2026/03/04 17:21:04","2026/03/04 20:40:16","7","107080","13","コース","コース","00000002620:鰻満喫コース飲み放題","","14000","1","2026/03/04 17:21:04","20:配膳済"
"2026/03/04","水","2026/03/04 17:21:04","2026/03/04 20:40:16","7","107080","13","コース","コース","00000002620:鰻満喫コース飲み放題","","14000","1","2026/03/04 17:21:04","20:配膳済"
"2026/03/04","水","2026/03/04 17:21:04","2026/03/04 20:40:16","7","107080","13","コース","コース","00000002620:鰻満喫コース飲み放題","","14000","1","2026/03/04 17:21:04","20:配膳済"
"2026/03/04","水","2026/03/04 17:21:04","2026/03/04 20:40:16","7","107080","13","フード","おすすめ","00000003771:ハラミ焼き","","1500","1","2026/03/04 17:21:04","20:配膳済"
"2026/03/04","水","2026/03/04 17:21:04","2026/03/04 20:40:16","7","107080","13","フード","おすすめ","00000003771:ハラミ焼き","","1500","1","2026/03/04 17:21:04","20:配膳済"
"2026/03/04","水","2026/03/04 17:21:04","2026/03/04 20:40:16","7","107080","13","フード","おすすめ","00000003771:ハラミ焼き","","1500","1","2026/03/04 17:21:04","20:配膳済"
"2026/03/04","水","2026/03/04 17:21:04","2026/03/04 20:40:16","7","107080","13","フード","おすすめ","00000003771:ハラミ焼き","","1500","1","2026/03/04 17:21:04","20:配膳済"
"2026/03/04","水","2026/03/04 17:21:04","2026/03/04 20:40:16","7","107080","13","フード","おすすめ","00000003817:馬刺し","","1540","1","2026/03/04 18:52:57","20:配膳済"
"2026/03/04","水","2026/03/04 17:21:04","2026/03/04 20:40:16","7","107080","13","フード","おすすめ","00000003817:馬刺し","","1540","1","2026/03/04 18:52:57","20:配膳済"
"2026/03/04","水","2026/03/04 18:40:24","2026/03/04 21:07:55","0","7700","1","ウーバーイーツ","鰻料理","00000004084:uberうな重松","","7700","1","2026/03/04 18:40:24","20:配膳済"
"2026/03/04","水","2026/03/04 18:59:50","2026/03/04 21:08:04","0","7900","2","ウーバーイーツ","鰻料理","00000004085:uberうな重竹","","6500","1","2026/03/04 18:59:50","20:配膳済"
"2026/03/04","水","2026/03/04 18:59:50","2026/03/04 21:08:04","0","7900","2","ウーバーイーツ","一品料理","00000004109:uberトマト玉ねぎ","","1400","1","2026/03/04 18:59:50","20:配膳済"
"2026/03/04","水","2026/03/04 19:18:15","2026/03/04 21:08:12","0","2000","1","ロケットナウ","お弁当","00000003686:ロケット生姜焼き弁当","","0","0","2026/03/04 19:18:15","30:キャンセル済"
"2026/03/04","水","2026/03/04 19:18:15","2026/03/04 21:08:12","0","2000","1","ロケットナウ","お弁当","00000004207:ロケットぎんだら焼き弁当","","2000","1","2026/03/04 19:25:29","20:配膳済"
"2026/03/04","水","2026/03/04 19:44:55","2026/03/04 21:08:21","0","1200","1","ロケットナウ","お弁当","00000003686:ロケット生姜焼き弁当","","1200","1","2026/03/04 19:44:55","20:配膳済"
"2026/03/04","水","2026/03/04 21:07:23","2026/03/04 21:08:29","0","1200","1","ロケットナウ","お弁当","00000003826:ロケットとり天弁当","天つゆx1 / 並盛x1","1200","1","2026/03/04 21:07:23","20:配膳済"
"2026/03/05","木","2026/03/05 11:37:00","2026/03/05 11:55:31","2","2300","2","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/03/05 11:37:00","20:配膳済"
"2026/03/05","木","2026/03/05 11:37:00","2026/03/05 11:55:31","2","2300","2","ランチ","ランチ","00000004027:とり天定食","明太マヨx1 / 並盛x1","1100","1","2026/03/05 11:37:00","20:配膳済"
"2026/03/05","木","2026/03/05 11:47:56","2026/03/05 12:18:40","1","1800","1","ランチ","ランチ","00000004031:とんかつ定食","並盛x1","1800","1","2026/03/05 11:48:33","20:配膳済"
"2026/03/05","木","2026/03/05 11:58:36","2026/03/05 12:41:46","1","1680","3","ランチ","ランチ","00000001786:サバ定食","大盛りx1","1200","1","2026/03/05 11:59:09","20:配膳済"
"2026/03/05","木","2026/03/05 11:58:36","2026/03/05 12:41:46","1","1680","3","ランチ","サイドメニュー","00000004045:トロロ","","330","1","2026/03/05 11:59:09","20:配膳済"
"2026/03/05","木","2026/03/05 11:58:36","2026/03/05 12:41:46","1","1680","3","ランチ","サイドメニュー","00000004042:納豆","","150","1","2026/03/05 11:59:09","20:配膳済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:36:03","10","0","0","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","0","0","2026/03/05 12:04:24","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:36:03","10","0","0","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","0","0","2026/03/05 12:04:24","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:36:03","10","0","0","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","0","0","2026/03/05 12:04:24","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:03:07","2026/03/05 17:13:11","0","1200","1","ロケットナウ","お弁当","00000003826:ロケットとり天弁当","おろしソースx1 / 並盛x1","1200","1","2026/03/05 12:03:07","20:配膳済"
"2026/03/05","木","2026/03/05 12:03:13","2026/03/05 12:36:03","4","0","0","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","0","0","2026/03/05 12:04:40","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:03:13","2026/03/05 12:36:03","4","0","0","ランチ","ランチ","00000004027:とり天定食","ユーリンチー風x1 / 大盛りx1","0","0","2026/03/05 12:04:40","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:03:13","2026/03/05 12:36:03","4","0","0","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","0","0","2026/03/05 12:04:40","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:03:13","2026/03/05 12:36:03","4","0","0","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 大盛りx1","0","0","2026/03/05 12:04:40","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:03:23","2026/03/05 12:36:10","4","0","0","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","0","0","2026/03/05 12:04:29","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:03:23","2026/03/05 12:36:10","4","0","0","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","0","0","2026/03/05 12:04:29","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:03:23","2026/03/05 12:36:10","4","0","0","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 大盛りx1","0","0","2026/03/05 12:04:29","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:03:23","2026/03/05 12:36:10","4","0","0","ランチ","ランチ","00000004028:しょうが焼き定食","大盛りx1","0","0","2026/03/05 12:04:29","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:07:03","2026/03/05 12:30:30","1","1200","1","ランチ","ランチ","00000004028:しょうが焼き定食","大盛りx1","1200","1","2026/03/05 12:07:03","20:配膳済"
"2026/03/05","木","2026/03/05 12:15:50","2026/03/05 12:16:18","0","4500","3","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/03/05 12:15:50","20:配膳済"
"2026/03/05","木","2026/03/05 12:15:50","2026/03/05 12:16:18","0","4500","3","ランチ","ランチ","00000004034:穴子天丼定食","大盛りx1","1500","1","2026/03/05 12:15:50","20:配膳済"
"2026/03/05","木","2026/03/05 12:15:50","2026/03/05 12:16:18","0","4500","3","ランチ","ランチ","00000004031:とんかつ定食","大盛りx1","1800","1","2026/03/05 12:15:50","20:配膳済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:36:10","14","0","0","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","0","0","2026/03/05 12:04:24","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:36:10","14","0","0","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","0","0","2026/03/05 12:04:24","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:36:10","14","0","0","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","0","0","2026/03/05 12:04:24","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:36:10","14","0","0","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","0","0","2026/03/05 12:04:40","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:36:10","14","0","0","ランチ","ランチ","00000004027:とり天定食","ユーリンチー風x1 / 大盛りx1","0","0","2026/03/05 12:04:40","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:36:10","14","0","0","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","0","0","2026/03/05 12:04:40","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:36:10","14","0","0","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 大盛りx1","0","0","2026/03/05 12:04:40","30:キャンセル済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:37:19","11","12600","11","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/03/05 12:04:29","20:配膳済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:37:19","11","12600","11","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/03/05 12:04:29","20:配膳済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:37:19","11","12600","11","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 大盛りx1","1100","1","2026/03/05 12:04:29","20:配膳済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:37:19","11","12600","11","ランチ","ランチ","00000004028:しょうが焼き定食","大盛りx1","1200","1","2026/03/05 12:04:29","20:配膳済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:37:19","11","12600","11","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","1100","1","2026/03/05 12:04:24","20:配膳済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:37:19","11","12600","11","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","1100","1","2026/03/05 12:04:24","20:配膳済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:37:19","11","12600","11","ランチ","ランチ","00000004027:とり天定食","天つゆx1 / 並盛x1","1100","1","2026/03/05 12:04:24","20:配膳済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:37:19","11","12600","11","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/03/05 12:04:40","20:配膳済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:37:19","11","12600","11","ランチ","ランチ","00000004027:とり天定食","ユーリンチー風x1 / 大盛りx1","1100","1","2026/03/05 12:04:40","20:配膳済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:37:19","11","12600","11","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/03/05 12:04:40","20:配膳済"
"2026/03/05","木","2026/03/05 12:02:23","2026/03/05 12:37:19","11","12600","11","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 大盛りx1","1100","1","2026/03/05 12:04:40","20:配膳済"
"2026/03/05","木","2026/03/05 12:56:12","2026/03/05 13:26:59","2","7890","8","ドリンク","ウイスキー","00000003245:角ハイボール","普通x1","700","1","2026/03/05 12:56:12","20:配膳済"
"2026/03/05","木","2026/03/05 12:56:12","2026/03/05 13:26:59","2","7890","8","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/03/05 12:56:12","20:配膳済"
"2026/03/05","木","2026/03/05 12:56:12","2026/03/05 13:26:59","2","7890","8","ランチ","ランチ","00000004030:お刺身定食","少なめx1","1800","1","2026/03/05 12:56:12","20:配膳済"
"2026/03/05","木","2026/03/05 12:56:12","2026/03/05 13:26:59","2","7890","8","ランチ","ランチ","00000001786:サバ定食","並盛x1","1200","1","2026/03/05 12:56:12","20:配膳済"
"2026/03/05","木","2026/03/05 12:56:12","2026/03/05 13:26:59","2","7890","8","フード","サラダ","00000003260:トマト玉ねぎ","","1000","1","2026/03/05 12:56:12","20:配膳済"
"2026/03/05","木","2026/03/05 12:56:12","2026/03/05 13:26:59","2","7890","8","フード","揚げ物","00000000192:タコの唐揚げ","","1100","1","2026/03/05 12:56:12","20:配膳済"
"2026/03/05","木","2026/03/05 12:56:12","2026/03/05 13:26:59","2","7890","8","フード","一品料理","00000000135:お新香盛","","770","1","2026/03/05 12:56:12","20:配膳済"
"2026/03/05","木","2026/03/05 12:56:12","2026/03/05 13:26:59","2","7890","8","フード","おすすめ","00000002646:とり天2カン","","550","1","2026/03/05 12:57:38","20:配膳済"
"2026/03/05","木","2026/03/05 18:00:19","2026/03/05 21:23:31","3","18820","19","フード","お通し","00000004006:お通し","","660","1","2026/03/05 18:00:19","20:配膳済"
"2026/03/05","木","2026/03/05 18:00:19","2026/03/05 21:23:31","3","18820","19","フード","お通し","00000004006:お通し","","660","1","2026/03/05 18:00:19","20:配膳済"
"2026/03/05","木","2026/03/05 18:00:19","2026/03/05 21:23:31","3","18820","19","フード","お通し","00000004006:お通し","","660","1","2026/03/05 18:00:19","20:配膳済"
"2026/03/05","木","2026/03/05 18:00:19","2026/03/05 21:23:31","3","18820","19","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/03/05 18:00:19","20:配膳済"
"2026/03/05","木","2026/03/05 18:00:19","2026/03/05 21:23:31","3","18820","19","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/03/05 18:00:19","20:配膳済"
"2026/03/05","木","2026/03/05 18:00:19","2026/03/05 21:23:31","3","18820","19","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","770","1","2026/03/05 18:00:19","20:配膳済"
"2026/03/05","木","2026/03/05 18:00:19","2026/03/05 21:23:31","3","18820","19","フード","おすすめ","00000003817:馬刺し","","1540","1","2026/03/05 18:00:19","20:配膳済"
"2026/03/05","木","2026/03/05 18:00:19","2026/03/05 21:23:31","3","18820","19","フード","おすすめ","00000004208:白子ポン酢","","1210","1","2026/03/05 18:00:19","20:配膳済"
"2026/03/05","木","2026/03/05 18:00:19","2026/03/05 21:23:31","3","18820","19","フード","おすすめ","00000004213:くじら","","1650","1","2026/03/05 18:00:19","20:配膳済"
"2026/03/05","木","2026/03/05 18:00:19","2026/03/05 21:23:31","3","18820","19","フード","鰻料理","00000002557:う巻 上","","3000","1","2026/03/05 18:55:42","20:配膳済"
