取引No,元取引No,取引日,取引時間,来店日,来店時間,店舗番号,店舗名,取引種別,レジ番号,レジ担当者番号,レジ担当者名,商品名,バリエーション種別1,バリエーション種別2,販売単位,商品単価,販売分量,商品数,商品合計金額,割引・割増,個別割引・割増金額,単位,個別割引・割増数,個別割引・割増合計金額,まとめ買い割引名,まとめ買い割引セット価格,まとめ買い割引セット数,まとめ買い割引数,まとめ買い割引合計額,小計数,小計,外税額,カスタム割引・割増,端数値引,割引調整,合計,内消費税,合計（10%標準）,内消費税（10%標準）,合計（8%標準）,内消費税（8%標準）,合計（8%軽減）,内消費税（8%軽減）,合計（非課税）,クレジットカード(Airペイ タッチ),クレジットカード(Airペイ),現金,iD(Airペイ),交通系電子マネー(Airペイ),UnionPay 銀聯(Airペイ),ポイント(ホットペッパーグルメ),QUICPay(Airペイ),QR決済(Airペイ QR),スマート支払い(ホットペッパーグルメ),QR決済(Airペイ),クレジットカード(オンライン決済),クレジットカード(モバイルオーダー 店外版),ポイント(Airペイ ポイント),クレジットカード/電子マネー(Square),Pontaポイント/リクルートポイント,Apple Pay(Airペイ),お預り金額,おつり金額
HD0020250228192237834,,2025/02/28,21:36:08,2025/02/28,19:22:01,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,フリードリンク2,ウーロン茶,,,0,,2,0,,0,-,0,0,,0,0,0,0,33,36000,0,0,0,0,36000,3272,36000,3272,0,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,0
HD0020250228192237834,,2025/02/28,21:36:08,2025/02/28,19:22:01,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,フリードリンク,梅酒【ジンジャー】,,,0,,2,0,,0,-,0,0,,0,0,0,0,33,36000,0,0,0,0,36000,3272,36000,3272,0,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,0
HD0020250228192237834,,2025/02/28,21:36:08,2025/02/28,19:22:01,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,フリードリンク2,カシスソーダ,,,0,,1,0,,0,-,0,0,,0,0,0,0,33,36000,0,0,0,0,36000,3272,36000,3272,0,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,0
HD0020250228192237834,,2025/02/28,21:36:08,2025/02/28,19:22:01,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,フリードリンク,梅酒【ロック】,,,0,,9,0,,0,-,0,0,,0,0,0,0,33,36000,0,0,0,0,36000,3272,36000,3272,0,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,0
HD0020250228192237834,,2025/02/28,21:36:08,2025/02/28,19:22:01,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,フリードリンク,梅酒【ソーダ】,,,0,,1,0,,0,-,0,0,,0,0,0,0,33,36000,0,0,0,0,36000,3272,36000,3272,0,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,0
HD0020250228192237834,,2025/02/28,21:36:08,2025/02/28,19:22:01,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,フリードリンク2,カシスコーラ,,,0,,1,0,,0,-,0,0,,0,0,0,0,33,36000,0,0,0,0,36000,3272,36000,3272,0,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,0
HD0020250228192237834,,2025/02/28,21:36:08,2025/02/28,19:22:01,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,フリードリンク2,ジンバック,,,0,,1,0,,0,-,0,0,,0,0,0,0,33,36000,0,0,0,0,36000,3272,36000,3272,0,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,お通し,男性,,,300,,2,600,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,記憶に残るポテトサラダ,,,,680,,1,680,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,わさびと食べる紅生姜のだし巻き,,,,580,,1,580,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,きつね納豆,,,,480,,1,480,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,チーズの西京焼き,,,,480,,1,480,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,黒チーズ,,,,280,,4,1120,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,アスパラ肉巻き,,,,280,,5,1400,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,えのき肉巻き,,,,280,,5,1400,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,豚しそ巻き,,,,220,,2,440,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,つくね,,,,280,,3,840,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,紅生姜巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,生ビール,,,,500,,3,1500,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,角ハイボール,角ハイボール,,,550,,1,550,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,ウーロン茶,,,,300,,4,1200,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,ジャスミン茶,,,,350,,3,1050,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,抹茶ハイ,ノーマル,,,550,,2,1100,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,オレンジ【100%】,,,,400,,1,400,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228190615930,,2025/02/28,21:50:51,2025/02/28,19:05:51,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,お通し,女性,,,300,,3,900,,0,-,0,0,,0,0,0,0,44,15280,1528,0,0,0,16808,1528,16808,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,16808,0
HD0020250228210823517,,2025/02/28,22:22:04,2025/02/28,21:08:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,お通し,男性,,,300,,2,600,,0,-,0,0,,0,0,0,0,14,5750,575,0,0,0,6325,575,6325,575,0,0,0,0,0,0,0,11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11325,5000
HD0020250228210823517,,2025/02/28,22:22:04,2025/02/28,21:08:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,生ビール,,,,500,,3,1500,,0,-,0,0,,0,0,0,0,14,5750,575,0,0,0,6325,575,6325,575,0,0,0,0,0,0,0,11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11325,5000
HD0020250228210823517,,2025/02/28,22:22:04,2025/02/28,21:08:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,こだわり酒場のレモンサワー,通常,,,500,,2,1000,,0,-,0,0,,0,0,0,0,14,5750,575,0,0,0,6325,575,6325,575,0,0,0,0,0,0,0,11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11325,5000
HD0020250228210823517,,2025/02/28,22:22:04,2025/02/28,21:08:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,角ハイボール,角ハイボール,,,550,,3,1650,,0,-,0,0,,0,0,0,0,14,5750,575,0,0,0,6325,575,6325,575,0,0,0,0,0,0,0,11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11325,5000
HD0020250228210823517,,2025/02/28,22:22:04,2025/02/28,21:08:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,えのき肉巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,14,5750,575,0,0,0,6325,575,6325,575,0,0,0,0,0,0,0,11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11325,5000
HD0020250228210823517,,2025/02/28,22:22:04,2025/02/28,21:08:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,うずら肉巻き串,,,,220,,2,440,,0,-,0,0,,0,0,0,0,14,5750,575,0,0,0,6325,575,6325,575,0,0,0,0,0,0,0,11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11325,5000
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,生ビール,,,,500,,9,4500,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,お通し,男性,,,300,,5,1500,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,のりチーズ,,,,280,,4,1120,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,うずら肉巻き串,,,,220,,5,1100,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,つくね,,,,280,,4,1120,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,たこわさ,,,,450,,1,450,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,枝豆,,,,380,,1,380,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,ピリ辛メンマ,,,,400,,1,400,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,角ハイボール,角ハイボール,,,550,,7,3850,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,ウーロンハイ,ノーマル,,,450,,4,1800,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,こだわり酒場のレモンサワー,通常,,,500,,9,4500,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,お好み焼き串,,,,280,,2,560,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,椎茸肉巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,ごぼうフライ,,,,480,,1,480,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,揚げのりチーズ,,,,300,,2,600,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,漬物盛り合わせ,,,,580,,2,1160,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,イカの一夜干し,,,,780,,1,780,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,アスパラ肉巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,黒チーズ,,,,280,,1,280,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228191716274,,2025/02/28,22:29:55,2025/02/28,19:16:37,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,ベーコン,,,,280,,1,280,,0,-,0,0,,0,0,0,0,63,25700,2570,0,0,0,28270,2570,28270,2570,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,1730
HD0020250228213448247,,2025/02/28,22:31:02,2025/02/28,21:34:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,かめやハイボール,かめやハイボール,,,500,,2,1000,,0,-,0,0,,0,0,0,0,12,4600,460,0,0,0,5060,460,5060,460,0,0,0,0,0,0,0,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060,5000
HD0020250228213448247,,2025/02/28,22:31:02,2025/02/28,21:34:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,モヒート,,,,600,,1,600,,0,-,0,0,,0,0,0,0,12,4600,460,0,0,0,5060,460,5060,460,0,0,0,0,0,0,0,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060,5000
HD0020250228213448247,,2025/02/28,22:31:02,2025/02/28,21:34:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,グレープフルーツサワー,,,,500,,1,500,,0,-,0,0,,0,0,0,0,12,4600,460,0,0,0,5060,460,5060,460,0,0,0,0,0,0,0,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060,5000
HD0020250228213448247,,2025/02/28,22:31:02,2025/02/28,21:34:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,お通し,男性,,,300,,3,900,,0,-,0,0,,0,0,0,0,12,4600,460,0,0,0,5060,460,5060,460,0,0,0,0,0,0,0,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060,5000
HD0020250228213448247,,2025/02/28,22:31:02,2025/02/28,21:34:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,のりチーズ,,,,280,,1,280,,0,-,0,0,,0,0,0,0,12,4600,460,0,0,0,5060,460,5060,460,0,0,0,0,0,0,0,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060,5000
HD0020250228213448247,,2025/02/28,22:31:02,2025/02/28,21:34:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,黒チーズ,,,,280,,1,280,,0,-,0,0,,0,0,0,0,12,4600,460,0,0,0,5060,460,5060,460,0,0,0,0,0,0,0,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060,5000
HD0020250228213448247,,2025/02/28,22:31:02,2025/02/28,21:34:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,アスパラ肉巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,12,4600,460,0,0,0,5060,460,5060,460,0,0,0,0,0,0,0,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060,5000
HD0020250228213448247,,2025/02/28,22:31:02,2025/02/28,21:34:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,豚豚串,,,,280,,1,280,,0,-,0,0,,0,0,0,0,12,4600,460,0,0,0,5060,460,5060,460,0,0,0,0,0,0,0,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060,5000
HD0020250228213448247,,2025/02/28,22:31:02,2025/02/28,21:34:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,梅水晶,,,,480,,1,480,,0,-,0,0,,0,0,0,0,12,4600,460,0,0,0,5060,460,5060,460,0,0,0,0,0,0,0,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10060,5000
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,お通し,男性,,,300,,5,1500,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,生ビール,,,,500,,1,500,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,ウーロン茶,,,,300,,4,1200,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,かめやハイボール,コーラ,,,600,,2,1200,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,緑茶ハイ,ノーマル,,,450,,1,450,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,角ハイボール,角ハイボール,,,550,,1,550,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,のりチーズ,,,,280,,1,280,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,黒チーズ,,,,280,,1,280,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,アスパラ肉巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
HD0020250228213241454,,2025/02/28,22:37:05,2025/02/28,21:32:15,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0001,園部直哉,うずら肉巻き串,,,,220,,1,220,,0,-,0,0,,0,0,0,0,24,7820,782,0,0,0,8602,782,8602,782,0,0,0,0,0,0,0,8610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8610,8
